0.014,0.000
0.019,0.000
0.024,0.000
0.029,0.009
0.034,0.023
0.039,0.041
0.044,0.060
0.049,0.088
0.054,0.115
0.059,0.138
0.064,0.171
0.069,0.198
0.074,0.226
0.079,0.258
0.084,0.290
0.089,0.318
0.094,0.355
0.099,0.382
0.104,0.419
0.109,0.452
0.114,0.484
0.119,0.516
0.124,0.548
0.129,0.585
0.134,0.618
0.139,0.650
0.144,0.687
0.149,0.714
0.154,0.751
0.159,0.783
0.164,0.816
0.169,0.853
0.174,0.885
0.179,0.917
0.184,0.954
0.189,0.986
0.194,1.018
0.199,1.055
0.204,1.088
0.209,1.120
0.214,1.157
0.219,1.189
0.224,1.221
0.229,1.258
0.234,1.290
0.239,1.323
0.244,1.359
0.249,1.387
0.254,1.424
0.259,1.461
0.264,1.488
0.269,1.525
0.274,1.562
0.279,1.590
0.284,1.627
0.289,1.659
0.294,1.691
0.299,1.728
0.304,1.760
0.309,1.793
0.314,1.829
0.319,1.862
0.324,1.894
0.329,1.931
0.334,1.963
0.339,1.995
0.344,2.032
0.349,2.065
0.354,2.097
0.359,2.134
0.364,2.166
0.369,2.198
0.374,2.235
0.379,2.267
0.384,2.300
0.389,2.336
0.394,2.369
0.399,2.401
0.404,2.438
0.409,2.470
0.414,2.502
0.419,2.539
0.424,2.571
0.429,2.604
0.434,2.641
0.439,2.673
0.444,2.705
0.449,2.742
0.454,2.774
0.459,2.806
0.464,2.843
0.469,2.876
0.474,2.908
0.479,2.945
0.484,2.977
0.489,3.009
0.494,3.046
0.499,3.078
0.504,3.111
0.509,3.147
0.514,3.184
0.519,3.212
0.524,3.249
0.529,3.286
0.534,3.313
0.539,3.350
0.544,3.387
0.549,3.419
0.554,3.452
0.559,3.488
0.564,3.521
0.569,3.553
0.574,3.590
0.579,3.622
0.584,3.654
0.589,3.691
0.594,3.724
0.599,3.756
0.604,3.793
0.609,3.825
0.614,3.857
0.619,3.894
0.624,3.926
0.629,3.959
0.634,3.995
0.639,4.028
0.644,4.060
0.649,4.097
0.654,4.129
0.659,4.161
0.664,4.198
0.669,4.230
0.674,4.263
0.679,4.300
0.684,4.332
0.689,4.364
0.694,4.401
0.699,4.433
0.704,4.465
0.709,4.502
0.714,4.535
0.719,4.567
0.724,4.604
0.729,4.636
0.734,4.668
0.739,4.705
0.744,4.737
0.749,4.770
0.754,4.806
0.759,4.839
0.764,4.871
0.769,4.908
0.774,4.940
0.779,4.972
0.784,5.009
0.789,5.046
0.794,5.074
0.799,5.111
0.804,5.147
0.809,5.180
0.814,5.212
0.819,5.249
0.824,5.281
0.829,5.313
0.834,5.350
0.839,5.382
0.844,5.415
0.849,5.452
0.854,5.484
0.859,5.516
0.864,5.553
0.869,5.585
0.874,5.618
0.879,5.654
0.884,5.687
0.889,5.719
0.894,5.756
0.899,5.788
0.904,5.820
0.909,5.857
0.914,5.889
0.919,5.922
0.924,5.959
0.929,5.991
0.934,6.023
0.939,6.060
0.944,6.092
0.949,6.124
0.954,6.161
0.959,6.194
0.964,6.226
0.969,6.263
0.974,6.300
0.979,6.332
0.984,6.364
0.989,6.401
0.994,6.433
0.999,6.465
1.004,6.502
1.009,6.535
1.014,6.567
1.019,6.604
1.024,6.641
1.029,6.668
1.034,6.705
1.039,6.737
1.044,6.770
1.053,6.834
1.058,6.866
1.063,6.899
1.068,6.935
1.073,6.968
1.078,7.000
1.083,7.037
1.088,7.069
1.093,7.101
1.098,7.138
1.103,7.171
1.108,7.203
1.113,7.240
1.118,7.276
1.123,7.304
1.128,7.341
1.133,7.378
1.138,7.410
1.143,7.442
1.148,7.479
1.153,7.512
1.158,7.544
1.163,7.581
1.168,7.613
1.173,7.645
1.178,7.682
1.183,7.714
1.188,7.747
1.193,7.783
1.198,7.816
1.203,7.848
1.208,7.885
1.213,7.917
1.218,7.949
1.223,7.986
1.228,8.018
1.233,8.051
1.238,8.088
1.243,8.120
1.248,8.152
1.253,8.189
1.258,8.226
1.263,8.253
1.268,8.290
1.273,8.327
1.278,8.359
1.283,8.392
1.288,8.429
1.293,8.461
1.298,8.493
1.303,8.530
1.308,8.562
1.313,8.594
1.318,8.631
1.323,8.664
1.328,8.696
1.333,8.733
1.338,8.765
1.343,8.797
1.348,8.834
1.353,8.866
1.358,8.899
1.363,8.935
1.368,8.972
1.373,9.005
1.378,9.037
1.383,9.074
1.388,9.106
1.393,9.138
1.398,9.175
1.403,9.207
1.408,9.240
1.413,9.276
1.418,9.309
1.423,9.341
1.428,9.378
1.433,9.410
1.438,9.442
1.443,9.479
1.448,9.512
1.453,9.544
1.458,9.581
1.463,9.613
1.468,9.645
1.473,9.682
1.478,9.719
1.483,9.747
1.488,9.783
1.493,9.820
1.498,9.853
1.503,9.885
1.508,9.922
1.513,9.954
1.518,9.986
1.523,10.023
1.528,10.055
1.533,10.088
1.538,10.120
1.543,10.152
1.548,10.180
1.553,10.207
1.558,10.221
1.563,10.235
1.568,10.240
1.573,10.240
1.578,10.235
1.583,10.226
1.588,10.212
1.593,10.198
1.598,10.180
1.603,10.157
1.608,10.134
1.613,10.115
1.618,10.092
1.623,10.069
1.628,10.046
1.633,10.023
1.638,10.005
1.643,9.986
1.648,9.963
1.653,9.945
1.658,9.931
1.663,9.926
1.668,9.922
1.673,9.931
1.678,9.940
1.683,9.949
1.688,9.968
1.693,9.986
1.698,10.005
1.703,10.023
1.708,10.046
1.713,10.065
1.718,10.088
1.723,10.106
1.728,10.124
1.733,10.138
1.738,10.152
1.743,10.161
1.748,10.171
1.753,10.171
1.758,10.171
1.763,10.171
1.768,10.166
1.773,10.161
1.778,10.147
1.783,10.138
1.788,10.124
1.793,10.111
1.798,10.097
1.803,10.083
1.808,10.069
1.813,10.051
1.818,10.041
1.823,10.028
1.828,10.014
1.833,10.005
1.838,9.991
1.843,9.982
1.848,9.977
1.853,9.972
1.858,9.977
1.863,9.977
1.868,9.986
1.873,9.995
1.878,10.005
1.883,10.023
1.888,10.032
1.893,10.046
1.898,10.060
1.903,10.069
1.908,10.078
1.913,10.088
1.918,10.101
1.923,10.111
1.928,10.115
1.933,10.124
1.938,10.129
1.943,10.134
1.948,10.134
1.953,10.134
1.958,10.129
1.963,10.124
1.968,10.120
1.973,10.115
1.978,10.106
1.983,10.097
1.988,10.088
1.993,10.078
1.998,10.074
2.003,10.069
2.008,10.060
2.013,10.051
2.018,10.046
2.023,10.041
2.028,10.037
2.033,10.032
2.038,10.028
2.043,10.023
2.048,10.023
2.053,10.014
2.058,10.014
2.063,10.014
2.068,10.009
2.073,10.009
2.078,10.009
2.083,10.005
2.088,10.005
2.093,10.005
2.098,10.005
2.103,10.005
2.108,10.005
2.113,10.005
2.118,10.005
2.123,10.005
2.128,10.005
2.133,10.005
2.138,10.005
2.143,10.005
2.148,10.005
2.153,10.005
2.158,10.005
2.163,10.005
2.168,10.005
2.173,10.005
2.178,10.005
2.183,10.005
2.188,10.005
2.193,10.005
2.198,10.005
2.203,10.005
2.208,10.005
2.213,10.005
2.218,10.005
2.223,10.005
2.228,10.005
2.233,10.005
2.238,10.005
2.243,10.005
2.248,10.005
2.253,10.005
2.258,10.005
2.263,10.005
2.268,10.005
2.273,10.005
2.278,10.005
2.283,10.005
2.288,10.005
2.293,10.005
2.298,10.005
2.303,10.005
2.308,10.005
2.313,10.005
2.318,10.005
2.323,10.005
2.328,10.005
2.333,10.005
2.338,10.005
2.343,10.005
2.348,10.005
2.353,10.005
2.358,10.005
2.363,10.005
2.368,10.005
2.373,10.005
2.378,10.005
2.383,10.005
2.388,10.005
2.393,10.005
2.398,10.005
2.403,10.005
2.408,10.005
2.413,10.005
2.418,10.005
2.423,10.005
2.428,10.005
2.433,10.005
2.438,10.005
2.443,10.005
2.448,10.005
2.453,10.005
2.458,10.005
2.463,10.005
2.468,10.005
2.473,10.005
2.478,10.005
2.483,10.005
2.488,10.005
2.493,10.005
2.498,10.005
2.503,10.005
2.508,10.005
2.513,10.005
2.518,10.005
2.523,10.005
2.528,10.005
2.533,10.005
2.538,10.005
2.543,10.005
2.548,10.005
2.553,10.005
2.558,10.005
2.563,10.005
2.568,10.005
2.573,10.005
2.578,10.005
2.583,10.005
2.588,10.005
2.593,10.005
2.598,10.005
2.603,10.005
2.608,10.005
2.613,10.005
2.618,10.005
2.623,10.005
2.628,10.005
2.633,10.005
2.638,10.005
2.643,10.005
2.648,10.005
2.653,10.005
2.658,10.005
2.663,10.005
2.668,10.005
2.673,10.005
2.678,10.005
2.683,10.005
2.688,10.005
2.693,10.005
2.698,10.005
2.703,10.005
2.708,10.005
2.713,10.005
2.718,10.005
2.723,10.005
2.728,10.005
2.733,10.005
2.738,10.005
2.743,10.005
2.748,10.005
2.753,10.005
2.758,10.005
2.763,10.005
2.768,10.005
2.773,10.005
2.778,10.005
2.783,10.005
2.788,10.005
2.793,10.005
2.798,10.005
2.803,10.005
2.808,10.005
2.813,10.005
2.818,10.005
2.823,10.005
2.828,10.005
2.833,10.005
2.838,10.005
2.843,10.005
2.848,10.005
2.853,10.005
2.858,10.005
2.863,10.005
2.868,10.005
2.873,10.005
2.878,10.005
2.883,10.005
2.888,10.005
2.893,10.005
2.898,10.005
2.903,10.005
2.908,10.005
2.913,10.005
2.918,10.005
2.923,10.005
2.928,10.005
2.933,10.005
2.938,10.005
2.943,10.005
2.948,10.005
2.953,10.005
2.958,10.005
2.963,10.005
2.968,10.005
2.973,10.005
2.978,10.005
2.983,10.005
2.988,10.005
2.993,10.005
2.998,10.005
3.003,10.005
3.008,10.005
3.013,10.005
3.018,10.005
3.023,10.005
3.028,10.005
3.033,10.005
3.038,10.005
3.043,10.005
3.048,10.005
3.053,10.005
3.058,10.005
3.063,10.005
3.068,10.005
3.073,10.005
3.078,10.005
3.083,10.005
3.088,10.005
3.093,10.005
3.098,10.005
3.103,10.005
3.108,10.005
3.113,10.005
3.118,10.005
3.123,10.005
3.128,10.005
3.133,10.005
3.138,10.005
3.143,10.005
3.148,10.005
3.153,10.005
3.158,10.005
3.163,10.005
3.168,10.005
3.173,10.005
3.178,10.005
3.183,10.005
3.188,10.005
3.193,10.005
3.198,10.005
3.203,10.005
3.208,10.005
3.213,10.005
3.218,10.005
3.223,10.005
3.228,10.005
3.233,10.005
3.238,10.005
3.243,10.005
3.248,10.005
3.253,10.005
3.258,10.005
3.263,10.005
3.268,10.005
3.273,10.005
3.278,10.005
3.283,10.005
3.288,10.005
3.293,10.005
3.298,10.005
3.303,10.005
3.308,10.005
3.313,10.005
3.318,10.005
3.323,10.005
3.328,10.005
3.333,10.005
3.338,10.005
3.343,10.005
3.348,10.005
3.353,10.005
3.358,10.005
3.363,10.005
3.368,10.005
3.373,10.005
3.378,10.005
3.383,10.005
3.388,10.005
3.393,10.005
3.398,10.005
3.403,10.005
3.408,10.005
3.413,10.005
3.418,10.005
3.423,10.005
3.428,10.005
3.433,10.005
3.438,10.005
3.443,10.005
3.448,10.005
3.453,10.005
3.458,10.005
3.463,10.005
3.468,10.005
3.473,10.005
3.478,10.005
