0.005,0.000
0.010,0.000
0.015,0.014
0.020,0.023
0.025,0.041
0.030,0.065
0.035,0.088
0.040,0.115
0.045,0.143
0.050,0.171
0.055,0.203
0.060,0.235
0.065,0.267
0.070,0.300
0.075,0.332
0.080,0.364
0.085,0.396
0.090,0.429
0.095,0.465
0.100,0.498
0.105,0.530
0.110,0.567
0.115,0.594
0.120,0.631
0.125,0.668
0.130,0.700
0.135,0.733
0.140,0.770
0.145,0.802
0.150,0.834
0.155,0.871
0.160,0.903
0.165,0.935
0.170,0.972
0.175,1.005
0.180,1.037
0.185,1.074
0.190,1.106
0.195,1.138
0.200,1.175
0.205,1.207
0.210,1.244
0.215,1.276
0.220,1.313
0.225,1.346
0.230,1.378
0.235,1.415
0.240,1.447
0.245,1.479
0.250,1.516
0.255,1.548
0.260,1.581
0.265,1.618
0.270,1.654
0.275,1.687
0.280,1.719
0.285,1.756
0.290,1.788
0.295,1.820
0.300,1.857
0.305,1.889
0.310,1.922
0.315,1.959
0.320,1.995
0.325,2.028
0.330,2.060
0.335,2.097
0.340,2.129
0.345,2.161
0.350,2.198
0.355,2.230
0.360,2.263
0.365,2.300
0.370,2.336
0.375,2.369
0.380,2.401
0.385,2.438
0.390,2.470
0.395,2.502
0.400,2.539
0.405,2.571
0.410,2.604
0.415,2.641
0.420,2.677
0.425,2.710
0.430,2.742
0.435,2.779
0.440,2.811
0.445,2.843
0.450,2.880
0.455,2.912
0.460,2.945
0.465,2.982
0.470,3.018
0.475,3.051
0.480,3.083
0.485,3.120
0.490,3.152
0.495,3.184
0.500,3.221
0.505,3.258
0.510,3.290
0.515,3.323
0.520,3.359
0.525,3.392
0.530,3.424
0.535,3.461
0.540,3.493
0.545,3.525
0.550,3.562
0.555,3.599
0.560,3.631
0.565,3.664
0.570,3.700
0.575,3.733
0.580,3.765
0.585,3.802
0.590,3.839
0.595,3.866
0.600,3.903
0.605,3.940
0.610,3.972
0.615,4.005
0.620,4.041
0.625,4.074
0.630,4.106
0.635,4.143
0.640,4.180
0.645,4.212
0.650,4.244
0.655,4.281
0.660,4.313
0.665,4.346
0.670,4.382
0.675,4.415
0.680,4.452
0.685,4.484
0.690,4.521
0.695,4.553
0.700,4.585
0.705,4.622
0.710,4.654
0.715,4.687
0.720,4.724
0.725,4.760
0.730,4.793
0.735,4.825
0.740,4.862
0.745,4.894
0.750,4.926
0.755,4.963
0.760,5.000
0.765,5.028
0.770,5.065
0.775,5.101
0.780,5.134
0.785,5.166
0.790,5.203
0.795,5.235
0.800,5.272
0.805,5.304
0.810,5.341
0.815,5.373
0.820,5.406
0.825,5.442
0.830,5.475
0.835,5.507
0.840,5.544
0.845,5.581
0.850,5.613
0.855,5.645
0.860,5.682
0.865,5.714
0.870,5.747
0.875,5.783
0.880,5.816
0.885,5.848
0.890,5.885
0.895,5.922
0.900,5.954
0.905,5.986
0.910,6.023
0.915,6.055
0.920,6.088
0.925,6.124
0.930,6.161
0.935,6.194
0.940,6.226
0.945,6.263
0.950,6.295
0.955,6.327
0.960,6.364
0.965,6.396
0.970,6.429
0.975,6.465
0.980,6.502
0.985,6.535
0.990,6.567
0.995,6.604
1.000,6.636
1.005,6.668
1.010,6.705
1.015,6.737
1.020,6.774
1.025,6.806
1.030,6.843
1.035,6.876
1.040,6.908
1.045,6.945
1.050,6.977
1.055,7.009
1.060,7.046
1.065,7.083
1.070,7.115
1.075,7.147
1.080,7.184
1.085,7.217
1.090,7.249
