0.005,0.000
0.010,0.000
0.015,0.000
0.020,0.005
0.025,0.014
0.030,0.028
0.035,0.046
0.040,0.069
0.045,0.092
0.050,0.115
0.055,0.147
0.060,0.175
0.065,0.207
0.070,0.235
0.075,0.267
0.080,0.300
0.085,0.332
0.090,0.364
0.095,0.396
0.100,0.429
0.105,0.461
0.110,0.493
0.115,0.530
0.120,0.562
0.125,0.594
0.130,0.631
0.135,0.659
0.140,0.696
0.145,0.728
0.150,0.760
0.155,0.797
0.160,0.829
0.165,0.862
0.170,0.899
0.175,0.931
0.180,0.963
0.185,1.000
0.190,1.032
0.195,1.065
0.200,1.101
0.205,1.129
0.210,1.166
0.215,1.198
0.220,1.230
0.225,1.267
0.230,1.300
0.235,1.332
0.240,1.369
0.245,1.401
0.250,1.433
0.255,1.470
0.260,1.502
0.265,1.535
0.270,1.571
0.275,1.604
0.280,1.636
0.285,1.673
0.290,1.705
0.295,1.737
0.300,1.774
0.305,1.806
0.310,1.839
0.315,1.876
0.320,1.908
0.325,1.940
0.330,1.977
0.335,2.009
0.340,2.041
0.345,2.078
0.350,2.106
0.355,2.143
0.360,2.180
0.365,2.212
0.370,2.244
0.375,2.281
0.380,2.309
0.385,2.346
0.390,2.382
0.395,2.415
0.400,2.447
0.405,2.479
0.410,2.512
0.415,2.548
0.420,2.585
0.425,2.613
0.430,2.650
0.435,2.682
0.440,2.714
0.445,2.751
0.450,2.783
0.455,2.816
0.460,2.853
0.465,2.885
0.470,2.917
0.475,2.954
0.480,2.986
0.485,3.018
0.490,3.055
0.495,3.088
0.500,3.120
0.505,3.157
0.510,3.189
0.515,3.221
0.520,3.258
0.525,3.290
0.530,3.323
0.535,3.359
0.540,3.392
0.545,3.424
0.550,3.461
0.555,3.493
0.560,3.525
0.565,3.562
0.570,3.594
0.575,3.627
0.580,3.664
0.585,3.696
0.590,3.728
0.595,3.765
0.600,3.797
0.605,3.829
0.610,3.866
0.615,3.899
0.620,3.931
0.625,3.968
0.630,4.000
0.635,4.032
0.640,4.069
0.645,4.101
0.650,4.134
0.655,4.171
0.660,4.203
0.665,4.235
0.670,4.272
0.675,4.304
0.680,4.336
0.685,4.373
0.690,4.406
0.695,4.438
0.700,4.475
0.705,4.507
0.710,4.539
0.715,4.576
0.720,4.608
0.725,4.641
0.730,4.677
0.735,4.710
0.740,4.742
0.745,4.779
0.750,4.811
0.755,4.843
0.760,4.880
0.765,4.912
0.770,4.945
0.775,4.982
0.780,5.014
0.785,5.046
0.790,5.083
0.795,5.115
0.800,5.147
0.805,5.184
0.810,5.217
0.815,5.249
0.820,5.286
0.825,5.318
0.830,5.350
0.835,5.387
0.840,5.419
0.845,5.452
0.850,5.488
0.855,5.521
0.860,5.553
0.865,5.590
0.870,5.622
0.875,5.654
0.880,5.691
0.885,5.724
0.890,5.756
0.895,5.793
0.900,5.825
0.905,5.857
0.910,5.894
0.915,5.926
0.920,5.959
0.925,5.995
0.930,6.028
0.935,6.060
0.940,6.097
0.945,6.129
0.950,6.161
0.955,6.198
0.960,6.230
0.965,6.263
0.970,6.300
0.975,6.332
0.980,6.364
0.985,6.401
0.990,6.433
0.995,6.465
1.000,6.502
1.005,6.535
1.010,6.567
1.015,6.604
1.020,6.636
1.025,6.668
1.030,6.705
1.035,6.737
1.040,6.770
1.045,6.806
1.050,6.839
1.055,6.871
1.060,6.908
1.065,6.945
1.070,6.972
1.075,7.009
1.080,7.046
1.085,7.078
1.090,7.111
