0.005,0.000
0.010,0.000
0.015,0.005
0.020,0.018
0.025,0.028
0.030,0.046
0.035,0.074
0.040,0.092
0.045,0.120
0.050,0.147
0.055,0.180
0.060,0.207
0.065,0.240
0.070,0.267
0.075,0.304
0.080,0.332
0.085,0.369
0.090,0.401
0.095,0.433
0.100,0.470
0.105,0.498
0.110,0.535
0.115,0.567
0.120,0.599
0.125,0.636
0.130,0.668
0.135,0.700
0.140,0.737
0.145,0.770
0.150,0.802
0.155,0.839
0.160,0.871
0.165,0.903
0.170,0.940
0.175,0.972
0.180,1.005
0.185,1.041
0.190,1.074
0.195,1.106
0.200,1.143
0.205,1.175
0.210,1.207
0.215,1.244
0.220,1.281
0.225,1.309
0.230,1.346
0.235,1.382
0.240,1.415
0.245,1.447
0.250,1.484
0.255,1.516
0.260,1.548
0.265,1.585
0.270,1.618
0.275,1.650
0.280,1.687
0.285,1.719
0.290,1.751
0.295,1.788
0.300,1.825
0.305,1.857
0.310,1.889
0.315,1.926
0.320,1.959
0.325,1.991
0.330,2.028
0.335,2.060
0.340,2.092
0.345,2.129
0.350,2.161
0.355,2.194
0.360,2.230
0.365,2.267
0.370,2.295
0.375,2.332
0.380,2.369
0.385,2.401
0.390,2.433
0.395,2.470
0.400,2.502
0.405,2.535
0.410,2.571
0.415,2.604
0.420,2.636
0.425,2.673
0.430,2.710
0.435,2.742
0.440,2.774
0.445,2.811
0.450,2.843
0.455,2.876
0.460,2.912
0.465,2.945
0.470,2.977
0.475,3.014
0.480,3.046
0.485,3.078
0.490,3.115
0.495,3.152
0.500,3.184
0.505,3.217
0.510,3.253
0.515,3.286
0.520,3.318
0.525,3.355
0.530,3.387
0.535,3.419
0.540,3.456
0.545,3.493
0.550,3.521
0.555,3.558
0.560,3.594
0.565,3.627
0.570,3.659
0.575,3.696
0.580,3.728
0.585,3.760
0.590,3.797
0.595,3.829
0.600,3.862
0.605,3.899
0.610,3.935
0.615,3.968
0.620,4.000
0.625,4.037
0.630,4.069
0.635,4.101
0.640,4.138
0.645,4.171
0.650,4.203
0.655,4.240
0.660,4.276
0.665,4.304
0.670,4.341
0.675,4.378
0.680,4.410
0.685,4.442
0.690,4.479
0.695,4.512
0.700,4.544
0.705,4.581
0.710,4.613
0.715,4.645
0.720,4.682
0.725,4.719
0.730,4.751
0.735,4.783
0.740,4.820
0.745,4.853
0.750,4.885
0.755,4.922
0.760,4.954
0.765,4.986
0.770,5.023
0.775,5.060
0.780,5.092
0.785,5.124
0.790,5.161
0.795,5.194
0.800,5.226
0.805,5.263
0.810,5.295
0.815,5.327
0.820,5.364
0.825,5.401
0.830,5.433
0.835,5.465
0.840,5.502
0.845,5.535
0.850,5.567
0.855,5.604
0.860,5.636
0.865,5.668
0.870,5.705
0.875,5.742
0.880,5.774
0.885,5.806
0.890,5.843
0.895,5.876
0.900,5.908
0.905,5.945
0.910,5.977
0.915,6.009
0.920,6.046
0.925,6.083
0.930,6.111
0.935,6.147
0.940,6.184
0.945,6.217
0.950,6.249
0.955,6.286
0.960,6.318
0.965,6.350
0.970,6.387
0.975,6.419
0.980,6.452
0.985,6.488
0.990,6.525
0.995,6.558
1.000,6.590
1.005,6.627
1.010,6.659
1.015,6.691
1.020,6.728
1.025,6.760
1.030,6.793
1.035,6.829
1.040,6.866
1.045,6.899
1.050,6.931
1.055,6.968
1.060,7.000
1.065,7.032
1.070,7.069
1.075,7.101
1.080,7.134
1.085,7.171
1.090,7.207
