0.005,0.000
0.010,0.000
0.015,0.000
0.020,0.009
0.025,0.018
0.030,0.037
0.035,0.055
0.040,0.078
0.045,0.101
0.050,0.129
0.055,0.157
0.060,0.184
0.065,0.217
0.070,0.249
0.075,0.276
0.080,0.313
0.085,0.341
0.090,0.378
0.095,0.410
0.100,0.442
0.105,0.475
0.110,0.507
0.115,0.544
0.120,0.576
0.125,0.608
0.130,0.645
0.135,0.677
0.140,0.710
0.145,0.747
0.150,0.779
0.155,0.811
0.160,0.848
0.165,0.880
0.170,0.912
0.175,0.949
0.180,0.982
0.185,1.014
0.190,1.051
0.195,1.083
0.200,1.115
0.205,1.152
0.210,1.184
0.215,1.217
0.220,1.253
0.225,1.286
0.230,1.318
0.235,1.355
0.240,1.387
0.245,1.419
0.250,1.456
0.255,1.493
0.260,1.521
0.265,1.558
0.270,1.594
0.275,1.622
0.280,1.659
0.285,1.696
0.290,1.728
0.295,1.760
0.300,1.797
0.305,1.829
0.310,1.862
0.315,1.899
0.320,1.931
0.325,1.963
0.330,2.000
0.335,2.037
0.340,2.065
0.345,2.101
0.350,2.138
0.355,2.171
0.360,2.203
0.365,2.240
0.370,2.272
0.375,2.304
0.380,2.341
0.385,2.373
0.390,2.406
0.395,2.442
0.400,2.475
0.405,2.507
0.410,2.544
0.415,2.581
0.420,2.613
0.425,2.645
0.430,2.682
0.435,2.714
0.440,2.747
0.445,2.783
0.450,2.816
0.455,2.848
0.460,2.885
0.465,2.917
0.470,2.949
0.475,2.986
0.480,3.023
0.485,3.055
0.490,3.088
0.495,3.124
0.500,3.157
0.505,3.189
0.510,3.226
0.515,3.258
0.520,3.290
0.525,3.327
0.530,3.359
0.535,3.392
0.540,3.429
0.545,3.465
0.550,3.498
0.555,3.530
0.560,3.567
0.565,3.599
0.570,3.631
0.575,3.668
0.580,3.700
0.585,3.733
0.590,3.770
0.595,3.806
0.600,3.839
0.605,3.871
0.610,3.908
0.615,3.940
0.620,3.972
0.625,4.009
0.630,4.041
0.635,4.074
0.640,4.111
0.645,4.143
0.650,4.175
0.655,4.212
0.660,4.249
0.665,4.281
0.670,4.313
0.675,4.350
0.680,4.382
0.685,4.415
0.690,4.452
0.695,4.484
0.700,4.516
0.705,4.553
0.710,4.590
0.715,4.622
0.720,4.654
0.725,4.691
0.730,4.724
0.735,4.756
0.740,4.793
0.745,4.825
0.750,4.857
0.755,4.894
0.760,4.931
0.765,4.959
0.770,4.995
0.775,5.032
0.780,5.065
0.785,5.097
0.790,5.134
0.795,5.166
0.800,5.198
0.805,5.235
0.810,5.267
0.815,5.300
0.820,5.336
0.825,5.373
0.830,5.406
0.835,5.438
0.840,5.475
0.845,5.507
0.850,5.539
0.855,5.576
0.860,5.608
0.865,5.641
0.870,5.677
0.875,5.714
0.880,5.742
0.885,5.779
0.890,5.816
0.895,5.848
0.900,5.880
0.905,5.917
0.910,5.949
0.915,5.982
0.920,6.018
0.925,6.051
0.930,6.083
0.935,6.120
0.940,6.157
0.945,6.184
0.950,6.221
0.955,6.258
0.960,6.290
0.965,6.323
0.970,6.359
0.975,6.392
0.980,6.424
0.985,6.461
0.990,6.493
0.995,6.525
1.000,6.562
1.005,6.599
1.010,6.631
1.015,6.664
1.020,6.700
1.025,6.733
1.030,6.765
1.035,6.802
1.040,6.834
1.045,6.866
1.050,6.903
1.055,6.940
1.060,6.972
1.065,7.005
1.070,7.041
1.075,7.074
1.080,7.106
1.085,7.143
1.090,7.175
