0.005,0.000
0.010,0.000
0.015,0.009
0.020,0.023
0.025,0.041
0.030,0.065
0.035,0.088
0.040,0.111
0.045,0.138
0.050,0.171
0.055,0.203
0.060,0.230
0.065,0.263
0.070,0.295
0.075,0.327
0.080,0.359
0.085,0.392
0.090,0.424
0.095,0.461
0.100,0.493
0.105,0.525
0.110,0.562
0.115,0.590
0.120,0.627
0.125,0.664
0.130,0.691
0.135,0.728
0.140,0.765
0.145,0.797
0.150,0.829
0.155,0.866
0.160,0.899
0.165,0.931
0.170,0.968
0.175,1.000
0.180,1.032
0.185,1.069
0.190,1.106
0.195,1.134
0.200,1.171
0.205,1.207
0.210,1.240
0.215,1.272
0.220,1.309
0.225,1.341
0.230,1.373
0.235,1.410
0.240,1.447
0.245,1.479
0.250,1.512
0.255,1.548
0.260,1.581
0.265,1.613
0.270,1.650
0.275,1.687
0.280,1.719
0.285,1.751
0.290,1.788
0.295,1.820
0.300,1.853
0.305,1.889
0.310,1.926
0.315,1.959
0.320,1.991
0.325,2.028
0.330,2.060
0.335,2.092
0.340,2.129
0.345,2.166
0.350,2.198
0.355,2.230
0.360,2.267
0.365,2.300
0.370,2.332
0.375,2.369
0.380,2.406
0.385,2.438
0.390,2.470
0.395,2.507
0.400,2.544
0.405,2.571
0.410,2.608
0.415,2.645
0.420,2.677
0.425,2.710
0.430,2.747
0.435,2.779
0.440,2.811
0.445,2.848
0.450,2.885
0.455,2.917
0.460,2.949
0.465,2.986
0.470,3.023
0.475,3.055
0.480,3.088
0.485,3.124
0.490,3.157
0.495,3.189
0.500,3.226
0.505,3.263
0.510,3.290
0.515,3.327
0.520,3.364
0.525,3.396
0.530,3.429
0.535,3.465
0.540,3.502
0.545,3.535
0.550,3.567
0.555,3.604
0.560,3.636
0.565,3.668
0.570,3.705
0.575,3.742
0.580,3.774
0.585,3.806
0.590,3.843
0.595,3.876
0.600,3.908
0.605,3.945
0.610,3.982
0.615,4.014
0.620,4.046
0.625,4.083
0.630,4.115
0.635,4.147
0.640,4.184
0.645,4.221
0.650,4.253
0.655,4.286
0.660,4.323
0.665,4.359
0.670,4.387
0.675,4.424
0.680,4.461
0.685,4.493
0.690,4.525
0.695,4.562
0.700,4.599
0.705,4.631
0.710,4.664
0.715,4.700
0.720,4.733
0.725,4.765
0.730,4.802
0.735,4.839
0.740,4.871
0.745,4.903
0.750,4.940
0.755,4.972
0.760,5.005
0.765,5.041
0.770,5.078
0.775,5.111
0.780,5.143
0.785,5.180
0.790,5.212
0.795,5.249
0.800,5.281
0.805,5.318
0.810,5.350
0.815,5.382
0.820,5.419
0.825,5.456
0.830,5.488
0.835,5.521
0.840,5.558
0.845,5.590
0.850,5.622
0.855,5.659
0.860,5.696
0.865,5.728
0.870,5.760
0.875,5.797
0.880,5.829
0.885,5.862
0.890,5.899
0.895,5.935
0.900,5.968
0.905,6.000
0.910,6.037
0.915,6.074
0.920,6.106
0.925,6.138
0.930,6.175
0.935,6.207
0.940,6.240
0.945,6.276
0.950,6.313
0.955,6.346
0.960,6.378
0.965,6.415
0.970,6.447
0.975,6.479
0.980,6.516
0.985,6.553
0.990,6.585
0.995,6.618
1.000,6.654
1.005,6.691
1.010,6.724
1.015,6.756
1.020,6.793
1.025,6.825
1.030,6.857
1.035,6.894
1.040,6.931
1.045,6.963
1.050,6.995
1.055,7.032
1.060,7.065
1.065,7.097
1.070,7.134
1.075,7.171
1.080,7.203
1.085,7.235
1.090,7.272
